Cód Insumo Representativo,Cód insumo,Descrição do Insumo,Unidade de  Cálculo,COEFICIENTE,CATEGORIA,MACRO CLASSE,VíNCULO
4430,4470,"PRANCHA NAO APARELHADA  *6 X 40* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO -  BRUTA",M,"9,1673033",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,4472,"VIGA NAO APARELHADA *6 X 16* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO -  BRUTA",M,"2,6424752",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,4481,"VIGA NAO APARELHADA *8 X 16* CM EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO -  BRUTA",M,"4,0886173",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,6189,"TABUA NAO APARELHADA *2,5 X 30* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"2,0626432",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,6193,"TABUA  NAO  APARELHADA  *2,5 X 20* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"1,4132926",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,11844,"PRANCHA  APARELHADA *4 X 30* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"3,9858671",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,14580,"PRANCHAO NAO APARELHADO *8 X 30* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"6,8754775",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20204,"PRANCHAO APARELHADO *7,5 X 23* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"6,1115355",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20205,"RIPA  APARELHADA *1,5 X 5* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"0,2547746",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20206,"SARRAFO APARELHADO *2 X 10* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"0,6875477",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20208,"PRANCHAO  APARELHADO *8 X 30* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"8,2505730",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20209,"CAIBRO APARELHADO  *7,5 X 7,5* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"2,0412529",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20211,"VIGA APARELHADA *6 X 16* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"2,5592055",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20212,"CAIBRO APARELHADO *6 X 8* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"1,7089381",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,20213,"VIGA APARELHADA  *6 X 12* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO",M,"1,9327731",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,35272,"VIGA NAO APARELHADA *6 X 20* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"3,8197097",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,35273,"PRANCHA NAO APARELHADA  *6 X 30* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"3,9724981",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,35274,"PILAR QUADRADO NAO APARELHADO *10 X 10* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"3,8063407",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,35275,"PILAR QUADRADO NAO APARELHADO *15 X 15* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"8,0786860",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,35276,"PILAR QUADRADO NAO APARELHADO *20 X 20* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"14,0565317",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4430,43614,"TABUA NAO APARELHADA *2,5 X 15* CM, EM MACARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,"1,1611917",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4385,"PARALELEPIPEDO GRANITICO OU BASALTICO, PARA PAVIMENTACAO, SEM FRETE (VARIACAO REGIONAL DE PECAS POR M2)",MIL,"48,7500000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4718,"PEDRA BRITADA N. 2 (19 A 38 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M3,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
4718,4720,"PEDRA BRITADA N. 0, OU PEDRISCO (4,8 A 9,5 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M3,"1,1484919",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4721,"PEDRA BRITADA N. 1 (9,5 a 19 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M3,"0,9947796",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4722,"PEDRA BRITADA N. 3 (38 A 50 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M3,"0,9396752",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4723,"PEDRA BRITADA N. 4 (50 A 76 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M3,"0,9315545",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4727,"PEDRA BRITADA N. 5 (76 A 100 MM) POSTO PEDREIRA/FORNECEDOR, SEM FRETE",M3,"0,8526682",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4729,"PEDRA BRITADA GRADUADA, CLASSIFICADA (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"1,0023202",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4730,"PEDRA DE MAO OU PEDRA RACHAO PARA ARRIMO/FUNDACAO (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"0,9350348",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4734,"SEIXO ROLADO PARA APLICACAO EM CONCRETO (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"1,2795232",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4741,"PO DE PEDRA (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"0,9396752",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4743,CASCALHO DE CAVA,M3,"0,5800464",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4744,CASCALHO DE RIO,M3,"0,9280742",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4745,CASCALHO LAVADO,M3,"1,1131090",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4746,"PEDREGULHO OU PICARRA DE JAZIDA, AO NATURAL, PARA BASE DE PAVIMENTACAO (RETIRADO NA JAZIDA, SEM TRANSPORTE)",M3,"0,6983759",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,4748,"PEDRA BRITADA OU BICA CORRIDA, NAO CLASSIFICADA (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"0,9187935",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,11079,"MATERIAL FILTRANTE (PEDREGULHO) 0,6 A 25,46 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"20,7192575",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,11082,"MATERIAL FILTRANTE (PEDREGULHO) 38 A 25,4 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"20,7192575",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,11086,"REJEITO DE MINERIO DE FERRO PARA PAVIMENTACAO (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",M3,"0,8990807",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,11096,"PO DE MARMORE (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",KG,"0,0051520",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,13186,"PEDRA GRANITICA OU BASALTICA IRREGULAR, FAIXA GRANULOMETRICA 100 A 150 MM PARA PAVIMENTACAO OU CALCAMENTO POLIEDRICO, POSTO PEDREIRA / FORNECEDOR (SEM FRETE)",M3,"0,7366589",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,25963,"CALCARIO DOLOMITICO A (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)",KG,"0,0015371",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,42250,"CARVAO ANTRACITO PARA FILTRO, GRAO VARIANDO DE 0,8 ATE 1,1 MM, COEFICIENTE DE UNIFORMIDADE MENOR QUE 1,7 MM",T,"26,7346939",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4718,42256,"CARVAO ANTRACITO PARA FILTRO, GRAO VARIANDO DE 0,8 ATE 1,1 MM, COEFICIENTE DE UNIFORMIDADE MENOR QUE 1,7 MM (DISTRIBUIDOR)",KG,"0,0752900",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4750,248,AJUDANTE DE OPERACAO EM GERAL,H,"0,7218259",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,252,AJUDANTE DE SERRALHEIRO,H,"0,7482168",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,378,ARMADOR,H,"1,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,4750,PEDREIRO,H,,REPRESENTATIVO,MAO DE OBRA,NACIONAL CAIXA
4750,4751,PASTILHEIRO,H,"1,0919169",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,4755,MARMORISTA / GRANITEIRO,H,"0,7797101",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,4759,CALCETEIRO,H,"0,9258498",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,4760,AZULEJISTA OU LADRILHEIRO,H,"1,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,6110,SERRALHEIRO,H,"1,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,6114,AJUDANTE DE ARMADOR,H,"0,6975748",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,6127,AUXILIAR DE PEDREIRO,H,"0,6492753",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,10489,VIDRACEIRO,H,"0,9095783",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,12872,GESSEIRO,H,"1,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,12873,IMPERMEABILIZADOR,H,"1,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,25964,JARDINEIRO,H,"0,9679029",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,34551,AUXILIAR DE AZULEJISTA,H,"0,7289586",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,40909,AJUDANTE DE SERRALHEIRO (MENSALISTA),MES,"164,6077032",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,40910,SERRALHEIRO (MENSALISTA),MES,"220,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,40911,ARMADOR (MENSALISTA),MES,"220,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,40912,AJUDANTE DE ARMADOR (MENSALISTA),MES,"153,4664764",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41065,PEDREIRO (MENSALISTA),MES,"220,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41066,PASTILHEIRO (MENSALISTA),MES,"240,2217391",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41067,MARMORISTA / GRANITEIRO (MENSALISTA),MES,"171,5362318",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41068,CALCETEIRO  (MENSALISTA),MES,"203,6869565",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41069,AZULEJISTA OU LADRILHEIRO (MENSALISTA),MES,"220,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41072,AUXILIAR DE PEDREIRO (MENSALISTA),MES,"142,8405797",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41073,VIDRACEIRO (MENSALISTA),MES,"200,1072463",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41075,GESSEIRO (MENSALISTA),MES,"220,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41076,IMPERMEABILIZADOR (MENSALISTA),MES,"220,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41077,JARDINEIRO (MENSALISTA),MES,"212,9386590",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41078,AUXILIAR DE AZULEJISTA (MENSALISTA),MES,"160,3708987",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4750,41086,AJUDANTE DE OPERACAO EM GERAL (MENSALISTA),MES,"158,8017118",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4778,4778,"LOCACAO DE PERFURATRIZ PNEUMATICA DE PESO MEDIO, * 18 * KG, PARA ROCHA",H,,REPRESENTATIVO,EQUIPAMENTO,NACIONAL CAIXA
4778,4780,"LOCACAO DE PERFURATRIZ PNEUMATICA DE PESO MEDIO, * 24 * KG, PARA ROCHA",H,"1,0842369",REPRESENTADO,EQUIPAMENTO,NACIONAL CAIXA
4783,4783,PINTOR,H,,REPRESENTATIVO,MAO DE OBRA,NACIONAL CAIXA
4783,4785,PINTOR PARA TINTA EPOXI,H,"1,0756062",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4783,12874,PINTOR DE LETREIROS,H,"1,0792687",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4783,34466,AJUDANTE DE PINTOR,H,"0,7218259",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4783,41079,PINTOR (MENSALISTA),MES,"220,0000000",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4783,41081,PINTOR PARA TINTA EPOXI (MENSALISTA),MES,"236,6333808",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4783,41082,PINTOR DE LETREIROS (MENSALISTA),MES,"237,4391304",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4783,41083,AJUDANTE DE PINTOR (MENSALISTA),MES,"158,8017118",REPRESENTADO,MAO DE OBRA,NACIONAL CAIXA
4786,4786,"PISO EM GRANILITE, MARMORITE OU GRANITINA, AGREGADO COR PRETO, CINZA, PALHA OU BRANCO, E=  *8* MM (INCLUSO EXECUCAO)",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
4786,10698,"DIVISORIA, PLACA  PRE-MOLDADA EM GRANILITE, MARMORITE OU GRANITINA,  E = *3 CM",M2,"1,9130434",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,10856,"SOLEIRA PRE-MOLDADA EM GRANILITE, MARMORITE OU GRANITINA, L = *15 CM",M,"0,9565217",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,34680,"RODAPE PRE-MOLDADO DE GRANILITE, MARMORITE OU GRANITINA L = 10 CM",M,"0,3478260",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,34682,"REVESTIMENTO PARA ESCADA EM GRANILITE, MARMORITE OU GRANITINA ESP = 8 MM (INCLUSO EXECUCAO)",M2,"1,1304347",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,34683,"REVESTIMENTO DE PAREDE EM GRANILITE, MARMORITE OU GRANITINA COLORIDO - ESP = 5 MM (INCLUSO EXECUCAO)",M2,"1,4782608",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,34684,"REVESTIMENTO DE PAREDE EM GRANILITE, MARMORITE OU GRANITINA - ESP = 5 MM (INCLUSO EXECUCAO)",M2,"2,3652173",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40647,"PISO INDUSTRIAL EM CONCRETO ARMADO DE ACABAMENTO POLIDO, ESPESSURA 12 CM (CIMENTO QUEIMADO) (INCLUSO EXECUCAO)",M2,"1,5680000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40648,"PISO EPOXI AUTONIVELANTE, ESPESSURA *4* MM (INCLUSO EXECUCAO)",M2,"1,9200000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40649,"PISO EPOXI MULTILAYER, ESPESSURA *2* MM (INCLUSO EXECUCAO)",M2,"1,1184000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40650,PISO FULGET (GRANITO LAVADO) EM PLACAS DE *40 X 40* CM (SEM COLOCACAO),M2,"1,4400000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40651,PISO FULGET (GRANITO LAVADO) EM PLACAS DE *75 X 75* CM (SEM COLOCACAO),M2,"2,6560000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40652,PISO FULGET (GRANITO LAVADO) MOLDADO IN LOCO (INCLUSO EXECUCAO),M2,"1,4240000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40653,PISO KORODUR (INCLUSO EXECUCAO),M2,"1,2000000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,40654,"PISO URETANO, VERSAO REVESTIMENTO AUTONIVELANTE, ESPESSURA VARIÁVEL DE 3 A 4 MM (INCLUSO EXECUCAO)",M2,"1,8640000",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4786,41975,"PEITORIL PRE-MOLDADO EM GRANILITE, MARMORITE OU GRANITINA, L = *15* CM",M2,"0,8695652",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4790,"PLACA VINILICA SEMIFLEXIVEL PARA REVESTIMENTO DE PISOS E PAREDES, E = 2 MM (SEM COLOCACAO)",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
4790,4792,"PLACA VINILICA SEMIFLEXIVEL PARA PISOS, E = 3,2 MM, 30 X 30 CM (SEM COLOCACAO)",M2,"1,6632653",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4794,"PISO DE BORRACHA ESPORTIVO EM PLACAS 50 X 50 CM, E = 15 MM, PARA ARGAMASSA, PRETO",M2,"3,5430612",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4795,"PISO DE BORRACHA PASTILHADO EM PLACAS 50 X 50 CM, E = 15 MM, PARA ARGAMASSA, PRETO",M2,"3,4489796",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4796,"PISO DE BORRACHA FRISADO OU PASTILHADO, PRETO, EM PLACAS 50 X 50 CM, E = 7 MM, PARA ARGAMASSA",M2,"2,1520408",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4800,"PISO DE BORRACHA PASTILHADO EM PLACAS 50 X 50 CM, E = *3,5* MM, PARA COLA, PRETO",M2,"0,5918367",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4801,"PISO DE BORRACHA CANELADO EM PLACAS 50 X 50 CM, E = *3,5* MM, PARA COLA",M2,"0,7779592",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4803,"RODAPE DE BORRACHA LISO, H = 70 MM, E = *2* MM, PARA ARGAMASSA, PRETO",M,"0,3163265",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4804,"RODAPE PLANO PARA PISO VINILICO, H = 5 CM",M,"0,2428571",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,4806,"TESTEIRA ANTIDERRAPANTE PARA PISO VINILICO *5 X 2,5* CM, E = 2 MM",M,"0,1836735",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,38180,"PISO EM REGUA VINILICA SEMIFLEXIVEL, ENCAIXE CLICADO, E = 4 MM (SEM COLOCACAO)",M2,"1,7326531",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,38181,"PISO TATIL ALERTA OU DIRECIONAL, DE BORRACHA, COLORIDO, 25 X 25 CM, E = 5 MM, PARA COLA",M2,"2,3653061",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,38182,"PISO TATIL DE ALERTA OU DIRECIONAL DE BORRACHA, PRETO, 25 X 25 CM, E = 5 MM, PARA COLA",M2,"2,2530612",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,38185,"PISO TATIL DE ALERTA OU DIRECIONAL, DE BORRACHA, PRETO, 25 X 25 CM, E = 12 MM, PARA ARGAMASSA",M2,"5,2142857",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,38186,"PISO TATIL DE ALERTA OU DIRECIONAL, DE BORRACHA, COLORIDO, 25 X 25 CM, E = 12 MM, PARA ARGAMASSA",M2,"5,8564286",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4790,39699,MANTA DE BORRACHA ANTIRRUIDO 5 MM,M2,"0,1632653",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4813,4813,"PLACA DE OBRA (PARA CONSTRUCAO CIVIL) EM CHAPA GALVANIZADA *N. 22*, ADESIVADA, DE *2,0 X 1,125* M",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
4813,10848,"PLACA DE INAUGURACAO METALICA, *40* CM X *60* CM",UN,"3,0150301",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4813,10849,PLACA DE INAUGURACAO EM BRONZE *35X 50*CM,UN,"4,8000480",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4813,10850,PLACA NUMERACAO RESIDENCIAL EM CHAPA GALVANIZADA ESMALTADA 12 X 18 CM,UN,"0,1500015",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4813,13521,"PLACA DE ACO ESMALTADA PARA  IDENTIFICACAO DE RUA, *45 CM X 20* CM",UN,"0,3300033",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4813,34721,"PLACA DE SINALIZACAO EM CHAPA DE ALUMINIO COM PINTURA REFLETIVA, E = 2 MM",M2,"2,8800288",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4813,34723,PLACA DE SINALIZACAO EM CHAPA DE ACO NUM 16 COM PINTURA REFLETIVA,M2,"2,3100231",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4813,34744,"PELICULA REFLETIVA, GT 7 ANOS PARA SINALIZACAO VERTICAL",M2,"0,0930009",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,4818,"PISO/ REVESTIMENTO EM MARMORE, POLIDO, BRANCO COMUM, FORMATO MENOR OU IGUAL A 3025 CM2, E = *2* CM",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
4818,4822,"PISO/ REVESTIMENTO EM MARMORE, POLIDO, BRANCO COMUM, FORMATO MAIOR OU IGUAL A 3025 CM2, E = *2* CM",M2,"0,9729009",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,4824,"GRANILHA/ GRANA/ PEDRISCO OU AGREGADO EM MARMORE/ GRANITO/ QUARTZO E CALCARIO, PRETO, CINZA, PALHA OU BRANCO",KG,"0,0014216",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,4825,"PEITORIL/ SOLEIRA EM MARMORE, POLIDO, BRANCO COMUM, L= *25* CM, E=  *3* CM, CORTE RETO",M,"0,3514882",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,4826,"PEITORIL EM MARMORE, POLIDO, BRANCO COMUM, L= *15* CM, E=  *3* CM, CORTE RETO",M,"0,2539316",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,4828,"SOLEIRA/ PEITORIL EM MARMORE, POLIDO, BRANCO COMUM, L= *15* CM, E=  *2* CM,  CORTE RETO",M,"0,1776988",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,4829,"RODAPE EM MARMORE, POLIDO, BRANCO COMUM, L= *7* CM, E=  *2* CM, CORTE RETO",M,"0,1190582",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,10629,"DIVISORIA EM MARMORE, COM DUAS FACES POLIDAS, BRANCO COMUM, E=  *3,0* CM",M2,"1,5243003",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,11692,"BANCADA/ BANCA EM MARMORE, POLIDO, BRANCO COMUM, E=  *3* CM",M2,"1,2028432",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,20249,"SOLEIRA/ TABEIRA EM MARMORE, POLIDO, BRANCO COMUM, L= 5 CM, E=  *2,0* CM",M,"0,0973079",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,34747,"PEITORIL EM MARMORE, POLIDO, BRANCO COMUM, L= *15* CM, E=  *2,0* CM, COM PINGADEIRA",M,"0,2361617",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,38605,ABERTURA PARA ENCAIXE DE CUBA OU LAVATORIO EM BANCADA DE MARMORE/ GRANITO OU OUTRO TIPO DE PEDRA NATURAL,UN,"0,3553976",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4818,38633,FURO PARA TORNEIRA OU OUTROS ACESSORIOS  EM BANCADA DE MARMORE/ GRANITO OU OUTRO TIPO DE PEDRA NATURAL,UN,"0,0533096",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4917,4914,"PORTA DE ABRIR EM ALUMINIO COM LAMBRI HORIZONTAL/LAMINADA, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA",M2,"1,4480059",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4917,4917,"PORTA DE ABRIR EM ALUMINIO TIPO VENEZIANA, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
4917,4922,"PORTA DE CORRER EM ALUMINIO, DUAS FOLHAS MOVEIS COM VIDRO, FECHADURA E PUXADOR EMBUTIDO, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA",M2,"0,9275972",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4917,39024,"PORTA DE ABRIR EM ALUMINIO COM DIVISAO HORIZONTAL  PARA VIDROS,  ACABAMENTO ANODIZADO NATURAL, VIDROS INCLUSOS, SEM GUARNICAO/ALIZAR/VISTA , 87 X 210 CM",UN,"1,7858421",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4917,39025,"PORTA DE ABRIR EM ALUMINIO TIPO VENEZIANA, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA, 87 X 210 CM",UN,"1,8311941",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4969,4969,"PORTA DE MADEIRA-DE-LEI TIPO VENEZIANA (ANGELIM OU EQUIVALENTE REGIONAL), E = *3,5* CM",M2,,REPRESENTATIVO,MATERIAL,NACIONAL CAIXA
4969,4977,"PORTA DE MADEIRA TIPO VENEZIANA (EUCALIPTO OU EQUIVALENTE REGIONAL), E = *3,5* CM",M2,"0,7070707",REPRESENTADO,MATERIAL,NACIONAL CAIXA
4969,4998,"PORTA DE MADEIRA-DE-LEI TIPO MEXICANA SEM EMENDA (ANGELIM OU EQUIVALENTE REGIONAL), E = *3,5* CM",M2,"1,4368687",REPRESENTADO,MATERIAL,NACIONAL CAIXA
